DATE,CLOSING.PRICE
4/6/2004,738.04
4/7/2004,734.3
4/8/2004,737.33
4/12/2004,741.6
4/13/2004,729.75
4/14/2004,730.24
4/15/2004,721.46
4/16/2004,718.57
4/19/2004,725.62
4/20/2004,709.91
4/21/2004,718.02
4/22/2004,727.46
4/23/2004,729.96
4/26/2004,725.82
4/27/2004,721.44
4/28/2004,709.06
4/29/2004,697.79
4/30/2004,685.87
5/3/2004,689.8
5/4/2004,694.04
5/5/2004,699.81
5/6/2004,693.48
5/7/2004,690.58
5/10/2004,683.78
5/11/2004,694.55
5/12/2004,690.82
5/13/2004,693.33
5/14/2004,685.18
5/17/2004,674.51
5/18/2004,681.83
5/19/2004,682.81
5/20/2004,680.77
5/21/2004,684.34
5/24/2004,686.91
5/25/2004,702.68
5/26/2004,706.94
5/27/2004,711.96
5/28/2004,714.41
6/1/2004,713.72
6/2/2004,712.04
6/3/2004,702.15
6/4/2004,708.14
6/7/2004,724.8
6/8/2004,725.83
6/9/2004,710.98
6/10/2004,713.96
6/14/2004,704.65
6/15/2004,712.18
6/16/2004,711.45
6/17/2004,703.36
6/18/2004,703.81
6/21/2004,699.48
6/22/2004,708.49
6/23/2004,720.21
6/24/2004,718.68
6/25/2004,725.45
6/28/2004,719.45
6/29/2004,728.51
6/30/2004,735.43
7/1/2004,719.9
7/2/2004,713.8
7/6/2004,695.03
7/7/2004,698.26
7/8/2004,687.52
7/9/2004,693.31
7/12/2004,688.59
7/13/2004,686.4
7/14/2004,680.01
7/15/2004,679.33
7/16/2004,667.85
7/19/2004,668.62
7/20/2004,680.64
7/21/2004,662.98
7/22/2004,670.88
7/23/2004,657.73
7/26/2004,652.13
7/27/2004,662.75
7/28/2004,660.49
7/29/2004,670.82
7/30/2004,674.43
8/2/2004,671.55
8/3/2004,659.4
8/4/2004,661.03
8/5/2004,648.6
8/6/2004,631.43
8/9/2004,631.33
8/10/2004,642.54
8/11/2004,633.04
8/12/2004,621.76
8/13/2004,621.51
8/16/2004,631.7
8/17/2004,636.27
8/18/2004,651.57
8/19/2004,646.78
8/20/2004,654.67
8/23/2004,655.4
8/24/2004,653.59
8/25/2004,662.32
8/26/2004,659.26
8/27/2004,661.83
8/30/2004,650.84
8/31/2004,651.39
9/1/2004,655.99
9/2/2004,664.24
9/3/2004,651.95
9/7/2004,654.6
9/8/2004,654.39
9/9/2004,664.55
9/10/2004,677.57
9/13/2004,681.9
9/14/2004,683.89
9/15/2004,673.74
9/16/2004,676.1
9/17/2004,680.73
9/20/2004,683.83
9/21/2004,690.72
9/22/2004,676.92
9/23/2004,676.1
9/24/2004,672.33
9/27/2004,666.05
9/28/2004,668.47
9/29/2004,676.76
9/30/2004,680.28
10/1/2004,698.37
10/4/2004,704.04
10/5/2004,700.31
10/6/2004,704.57
10/7/2004,694.63
10/8/2004,680.64
10/11/2004,683.19
10/12/2004,681.97
10/13/2004,679.74
10/14/2004,675.1
10/15/2004,678.01
10/18/2004,688.37
10/19/2004,686.24
10/20/2004,686.76
10/21/2004,698.11
10/22/2004,684.87
10/25/2004,684.19
10/26/2004,689.5
10/27/2004,709.62
10/28/2004,711.15
10/29/2004,712.44
11/1/2004,713.28
11/2/2004,714.53
11/3/2004,721.89
11/4/2004,728.59
11/5/2004,735.11
11/8/2004,734.3
11/9/2004,732.71
11/10/2004,728.94
11/11/2004,739.17
11/12/2004,744.32
11/15/2004,746.28
11/16/2004,741.38
11/17/2004,752.05
11/18/2004,754.88
11/19/2004,742.65
11/22/2004,749.19
11/23/2004,747.84
11/24/2004,755.3
11/26/2004,754.43
11/29/2004,756.15
11/30/2004,751.41
12/1/2004,769.61
12/2/2004,771.51
12/3/2004,775.56
12/6/2004,778.6
12/7/2004,763.71
12/8/2004,764.68
12/9/2004,765.27
12/10/2004,764.83
12/13/2004,773.83
12/14/2004,779.26
12/15/2004,777.26
12/16/2004,770.44
12/17/2004,767.83
12/20/2004,763
12/21/2004,769.86
12/22/2004,772.89
12/23/2004,774.25
12/27/2004,770.43
12/28/2004,777.97
12/29/2004,778.61
12/30/2004,779.37
12/31/2004,779.06
1/3/2005,768.31
1/4/2005,750.92
1/5/2005,747.21
1/6/2005,744.83
1/7/2005,745.65
1/10/2005,746.66
1/11/2005,736.48
1/12/2005,741.24
1/13/2005,734.69
1/14/2005,742.22
1/18/2005,750.1
1/19/2005,738.57
1/20/2005,733.2
1/21/2005,727.26
1/24/2005,716.87
1/25/2005,721.02
1/26/2005,731.04
1/27/2005,734.27
1/28/2005,729.69
1/31/2005,740.96
2/1/2005,746.4
2/2/2005,747.46
2/3/2005,741.54
2/4/2005,756.77
2/7/2005,756.9
2/8/2005,757.63
2/9/2005,744.23
2/10/2005,743.73
2/11/2005,756.18
2/14/2005,756.47
2/15/2005,760.31
2/16/2005,758.22
2/17/2005,748.64
2/18/2005,745.95
2/22/2005,738.93
2/23/2005,739.56
2/24/2005,749.67
2/25/2005,755.83
2/28/2005,743.01
3/1/2005,751.44
3/2/2005,748.68
3/3/2005,742.56
3/4/2005,744.44
3/7/2005,752.87
3/8/2005,746.66
3/9/2005,743.37
3/10/2005,745.32
3/11/2005,736.06
3/14/2005,745.88
3/15/2005,737.07
3/16/2005,728.85
3/17/2005,731.51
3/18/2005,730.09
3/21/2005,732.24
3/22/2005,723.39
3/23/2005,726.29
3/24/2005,727.73
3/28/2005,727.01
3/29/2005,719.11
3/30/2005,730.58
3/31/2005,725.04
4/1/2005,719.57
4/4/2005,720.67
4/5/2005,721.47
4/6/2005,722.79
4/7/2005,731.09
4/8/2005,725.08
4/11/2005,723.06
4/12/2005,726.64
4/13/2005,714.54
4/14/2005,706.44
4/15/2005,692.96
4/18/2005,692.11
4/19/2005,699.23
4/20/2005,691.98
4/21/2005,709.6
4/22/2005,701.98
4/25/2005,706.79
4/26/2005,700.81
4/27/2005,702.96
4/28/2005,695.97
4/29/2005,701.26
5/2/2005,703.43
5/3/2005,706.67
5/4/2005,715.64
5/5/2005,712.97
5/6/2005,717.1
5/9/2005,720.72
5/10/2005,715.3
5/11/2005,720.09
5/12/2005,716.84
5/13/2005,722.8
5/16/2005,728.71
5/17/2005,732.22
5/18/2005,741.62
5/19/2005,746.63
5/20/2005,748.3
5/23/2005,750.87
5/24/2005,753.91
5/25/2005,748.29
5/26/2005,756.44
5/27/2005,755.34
5/31/2005,752.94
6/1/2005,759.67
6/2/2005,765.15
6/3/2005,755.92
6/6/2005,755.81
6/7/2005,752.11
6/8/2005,751.05
6/9/2005,758.85
6/10/2005,753.67
6/13/2005,757
6/14/2005,754.82
6/15/2005,757.14
6/16/2005,760.97
6/17/2005,761.63
6/20/2005,760.27
6/21/2005,760.16
6/22/2005,760.78
6/23/2005,753.23
6/24/2005,745.12
6/27/2005,740.96
6/28/2005,750.88
6/29/2005,750.52
6/30/2005,745.49
7/1/2005,746.89
7/5/2005,753.52
7/6/2005,751.67
7/7/2005,756.69
7/8/2005,769.45
7/11/2005,777.72
7/12/2005,782.99
7/13/2005,784.26
7/14/2005,791.53
7/15/2005,791.05
7/18/2005,787.6
7/19/2005,797.98
7/20/2005,810.81
7/21/2005,801.91
7/22/2005,802.85
7/25/2005,798.44
7/26/2005,803.5
7/27/2005,806.33
7/28/2005,810.09
7/29/2005,806
8/1/2005,806.01
8/2/2005,812.5
8/3/2005,812.29
8/4/2005,803.27
8/5/2005,799.07
8/8/2005,794.22
8/9/2005,798.73
8/10/2005,793.59
8/11/2005,801.47
8/12/2005,796.43
8/15/2005,804.2
8/16/2005,794.76
8/17/2005,799.39
8/18/2005,795.97
8/19/2005,796.23
8/22/2005,798.53
8/23/2005,797.96
8/24/2005,794.67
8/25/2005,798
8/26/2005,794.53
8/29/2005,801.57
8/30/2005,799.23
8/31/2005,808.61
9/1/2005,808.78
9/2/2005,806.23
9/6/2005,817.59
9/7/2005,820.26
9/8/2005,820.23
9/9/2005,826.14
9/12/2005,827.22
9/13/2005,826.61
9/14/2005,819.97
9/15/2005,816.5
9/16/2005,822.72
9/19/2005,814.8
9/20/2005,813.29
9/21/2005,800.69
9/22/2005,802.32
9/23/2005,804.69
9/26/2005,803.27
9/27/2005,799.82
9/28/2005,803.17
9/29/2005,811.49
9/30/2005,818.57
10/3/2005,820.85
10/4/2005,814.2
10/5/2005,800.12
10/6/2005,790.52
10/7/2005,793.76
10/10/2005,786.77
10/11/2005,780.85
10/12/2005,774.76
10/13/2005,783.77
10/14/2005,789.04
10/17/2005,789.27
10/18/2005,785.48
10/19/2005,794.34
10/20/2005,789.31
10/21/2005,790.57
10/24/2005,803
10/25/2005,799.55
10/26/2005,795.75
10/27/2005,781.23
10/28/2005,786.35
10/31/2005,798.48
11/1/2005,797.62
11/2/2005,807.35
11/3/2005,816.68
11/4/2005,818.69
11/7/2005,817.42
11/8/2005,816.08
11/9/2005,819.51
11/10/2005,828.27
11/11/2005,827.84
11/14/2005,829.58
11/15/2005,827.14
11/16/2005,829.32
11/17/2005,841.45
11/18/2005,841.1
11/21/2005,841.52
11/22/2005,844.75
11/23/2005,845.42
11/25/2005,847.67
11/28/2005,839.4
11/29/2005,837.97
11/30/2005,840.5
12/1/2005,856.97
12/2/2005,857.84
12/5/2005,852.41
12/6/2005,855.98
12/7/2005,853.06
12/8/2005,849.24
12/9/2005,853.25
12/12/2005,854
12/13/2005,855.76
12/14/2005,853.76
12/15/2005,853.36
12/16/2005,851.27
12/19/2005,839.78
12/20/2005,840.59
12/21/2005,844.7
12/22/2005,851.72
12/23/2005,852.4
12/27/2005,844.78
1/28/2008,842.34
1/29/2008,847.67
1/30/2008,847.29
1/31/2008,856.19
2/1/2008,869.77
2/4/2008,866.42
2/5/2008,842.64
2/6/2008,832.77
2/7/2008,833.29
2/8/2008,839.37
2/11/2008,850.55
2/12/2008,849.54
2/13/2008,867.9
2/14/2008,854.09
2/15/2008,848.7
2/19/2008,845.43
2/20/2008,854.25
2/21/2008,846.18
2/22/2008,847.57
2/25/2008,861.15
2/26/2008,869.23
2/27/2008,871.2
2/28/2008,862.33
2/29/2008,839.35
3/3/2008,837.45
3/4/2008,839.14
3/5/2008,846.01
3/6/2008,828.92
3/7/2008,827.4
3/10/2008,813.97
3/11/2008,836.52
3/12/2008,834.46
3/13/2008,841.78
3/14/2008,824.15
3/17/2008,813.36
3/18/2008,839.22
3/19/2008,818.75
3/20/2008,830.26
3/24/2008,851.88
3/25/2008,855.36
3/26/2008,851.61
3/27/2008,837.6
3/28/2008,835.17
3/31/2008,839.33
4/1/2008,862.63
4/2/2008,863.81
4/3/2008,867.77
4/4/2008,871.61
4/7/2008,868.67
4/8/2008,863.66
4/9/2008,858.51
4/10/2008,867.8
4/11/2008,845.67
4/14/2008,841.25
4/15/2008,839.47
4/16/2008,861.99
4/17/2008,856.91
4/18/2008,875.38
4/21/2008,879.95
4/22/2008,861.46
4/23/2008,874.6
4/24/2008,885.94
4/25/2008,885.94
4/28/2008,885.36
4/29/2008,886.38
4/30/2008,881.06
5/1/2008,902.29
5/2/2008,897.92
5/5/2008,893.69
5/6/2008,901.77
5/7/2008,889.71
5/8/2008,896.27
5/9/2008,895.32
5/12/2008,906.65
5/13/2008,909.23
5/14/2008,915.75
5/15/2008,927.64
5/16/2008,930.6
5/19/2008,928.11
5/20/2008,920.7
5/21/2008,908.4
5/22/2008,913.79
5/23/2008,909.22
5/27/2008,921.74
5/28/2008,925.22
5/29/2008,931.72
5/30/2008,938.05
6/2/2008,924.37
6/3/2008,923.18
6/4/2008,930.41
6/5/2008,940.52
6/6/2008,919.14
6/9/2008,912.72
6/10/2008,908.1
6/11/2008,888.76
6/12/2008,890.89
6/13/2008,904.85
6/16/2008,911.25
6/17/2008,905.63
6/18/2008,896.41
6/19/2008,908.31
6/20/2008,889.1
6/23/2008,884.12
6/24/2008,881
6/25/2008,893.5
6/26/2008,865.85
6/27/2008,862.1
6/30/2008,857.76
7/1/2008,864.13
7/2/2008,853.37
7/3/2008,853.38
7/7/2008,856.45
7/8/2008,871.44
7/9/2008,851.12
7/10/2008,859.22
7/11/2008,851.89
7/14/2008,843.86
7/15/2008,848.9
7/16/2008,864.16
7/17/2008,872.66
7/18/2008,870.12
7/21/2008,873
7/22/2008,878.04
7/23/2008,884.57
7/24/2008,872.87
7/25/2008,876.88
7/28/2008,865.58
7/29/2008,880.68
7/30/2008,885.11
7/31/2008,881.73
8/1/2008,874.16
8/4/2008,872.74
8/5/2008,891.84
8/6/2008,898.16
8/7/2008,893.13
8/8/2008,912.07
8/11/2008,921.23
8/12/2008,920.87
8/13/2008,920.43
8/14/2008,926.18
8/15/2008,930.04
8/18/2008,918.64
8/19/2008,908.12
8/20/2008,909.68
8/21/2008,906.42
8/22/2008,916.18
8/25/2008,901.19
8/26/2008,899.41
8/27/2008,905.99
8/28/2008,916.37
8/29/2008,899.99
9/2/2008,894
9/3/2008,884.35
9/4/2008,855.38
9/5/2008,855.68
9/8/2008,862.45
9/9/2008,841.46
9/10/2008,847.02
9/11/2008,851.86
9/12/2008,850.93
9/15/2008,821.81
9/16/2008,827.96
9/17/2008,790.35
9/18/2008,820.33
9/19/2008,843.3
9/22/2008,811
9/23/2008,803.39
9/24/2008,804.26
9/25/2008,815.95
9/26/2008,816.18
9/29/2008,754.97
9/30/2008,784.51
10/1/2008,772
10/2/2008,738.99
10/3/2008,727.41
10/6/2008,697.05
10/7/2008,663.4
10/8/2008,656.38
10/9/2008,627.6
10/10/2008,617.24
10/13/2008,682.83
10/14/2008,664.04
10/15/2008,612.25
10/16/2008,637.92
10/17/2008,634.08
10/20/2008,658.53
10/21/2008,630.75
10/22/2008,603.93
10/23/2008,603.54
10/24/2008,587.69
10/27/2008,572.19
10/28/2008,623.92
10/29/2008,621.02
10/30/2008,638.28
10/31/2008,648.4
11/3/2008,651.45
11/4/2008,670.18
11/5/2008,640.42
11/6/2008,611.19
11/7/2008,626.15
11/10/2008,616.65
11/11/2008,602.16
11/12/2008,575.38
11/13/2008,611.59
11/14/2008,584.13
11/17/2008,571.84
11/18/2008,571.58
11/19/2008,541.2
11/20/2008,516.89
11/21/2008,540.06
11/24/2008,570.33
11/25/2008,566.08
11/26/2008,586.97
11/28/2008,589.15
12/1/2008,546.69
12/2/2008,564.97
12/3/2008,581.27
12/4/2008,559.95
12/5/2008,581.14
12/8/2008,600.55
12/9/2008,600.17
12/10/2008,603.31
12/11/2008,585.41
12/12/2008,596.79
12/15/2008,584.94
12/16/2008,611.83
12/17/2008,609.27
12/18/2008,598.91
12/19/2008,604.61
12/22/2008,593.27
12/23/2008,588.24
12/24/2008,589.5
12/26/2008,592.26
12/29/2008,588.41
12/30/2008,603.81
12/31/2008,610.46
1/2/2009,631.14
1/5/2009,628.9
1/6/2009,638.66
1/7/2009,625.68
1/8/2009,628.43
1/9/2009,617.07
1/12/2009,608.62
1/13/2009,610.64
1/14/2009,593.85
1/15/2009,602.09
1/16/2009,610.08
1/20/2009,581.59
1/21/2009,604.95
1/22/2009,597.94
1/23/2009,598.69
1/26/2009,604.47
1/27/2009,613.71
1/28/2009,626.91
1/29/2009,612.7
1/30/2009,602.35
2/2/2009,605.05
2/3/2009,615.05
2/4/2009,616.22
2/5/2009,627.92
2/6/2009,640.67
2/9/2009,639.33
2/10/2009,617.4
2/11/2009,620.36
2/12/2009,627.05
2/13/2009,627.49
2/17/2009,605.14
2/18/2009,603.67
2/19/2009,589.81
2/20/2009,588.33
2/23/2009,568.86
2/24/2009,585.13
2/25/2009,581.43
2/26/2009,567.28
2/27/2009,560.33
3/2/2009,537.53
3/3/2009,535.39
3/4/2009,551.66
3/5/2009,534.84
3/6/2009,532.64
3/9/2009,523.71
3/10/2009,550.57
3/11/2009,555.38
3/12/2009,574.89
3/13/2009,577.2
3/16/2009,571.42
3/17/2009,588.91
3/18/2009,598.79
3/19/2009,596.27
3/20/2009,585.19
3/23/2009,615.26
3/24/2009,604.97
3/25/2009,609.03
3/26/2009,632.62
3/27/2009,618.24
3/30/2009,606.05
3/31/2009,612.28
4/1/2009,618.61
4/2/2009,635.86
4/3/2009,641.11
4/6/2009,637.76
4/7/2009,623.28
4/8/2009,638.6
4/9/2009,656.85
4/13/2009,651.73
4/14/2009,646.4
4/15/2009,645.25
4/16/2009,662.25
4/17/2009,663.16
4/20/2009,642.36
4/21/2009,650.85
4/22/2009,652.21
4/23/2009,654.42
4/24/2009,665.72
4/27/2009,661.8
4/28/2009,660.74
4/29/2009,673.95
4/30/2009,675.71
5/1/2009,679.81
5/4/2009,693.82
5/5/2009,689.76
5/6/2009,690.25
5/7/2009,675.86
5/8/2009,683.28
5/11/2009,682.64
5/12/2009,678.45
5/13/2009,661.91
5/14/2009,670.81
5/15/2009,669.26
5/18/2009,685.7
5/19/2009,691.12
5/20/2009,691.37
5/21/2009,683.04
5/22/2009,682.11
5/26/2009,703.02
5/27/2009,696.73
5/28/2009,704.4
5/29/2009,711.52
6/1/2009,732.53
6/2/2009,730.4
6/3/2009,724.12
6/4/2009,731.05
6/5/2009,730.5
6/8/2009,725.78
6/9/2009,732.42
6/10/2009,729.11
6/11/2009,732.7
6/12/2009,731.66
6/15/2009,716.85
6/16/2009,708.88
6/17/2009,715.59
6/18/2009,715.43
6/19/2009,718.99
6/22/2009,698.61
6/23/2009,697.93
6/24/2009,704.1
6/25/2009,718.46
6/26/2009,720.72
6/29/2009,722.83
6/30/2009,717.61
7/1/2009,722.1
7/2/2009,704.22
7/6/2009,702.2
7/7/2009,687.37
7/8/2009,688.5
7/9/2009,692.49
7/10/2009,694.28
7/13/2009,707.35
7/14/2009,711.78
7/15/2009,733.88
7/16/2009,743.13
7/17/2009,746.6
7/20/2009,754.14
7/21/2009,757.01
7/22/2009,761.18
7/23/2009,774.18
7/24/2009,775.79
7/27/2009,774.64
7/28/2009,777.29
7/29/2009,776.13
7/30/2009,776.12
7/31/2009,774.97
8/3/2009,784.38
8/4/2009,785.24
8/5/2009,777.89
8/6/2009,773.24
8/7/2009,781.13
8/10/2009,778.59
8/11/2009,771.02
8/12/2009,783.92
8/13/2009,790.38
8/14/2009,781.07
8/17/2009,760.43
8/18/2009,769.6
8/19/2009,774.22
8/20/2009,779.61
8/21/2009,790.68
8/24/2009,786.41
8/25/2009,787.4
8/26/2009,788.44
8/27/2009,793.21
8/28/2009,792.65
8/31/2009,785.38
9/1/2009,771.53
9/2/2009,769.22
9/3/2009,775.58
9/4/2009,789.54
9/8/2009,795.57
9/9/2009,803.86
9/10/2009,814.24
9/11/2009,812.22
9/14/2009,816.55
9/15/2009,817.62
9/16/2009,826.66
9/17/2009,826.07
9/18/2009,827.16
9/21/2009,827.97
9/22/2009,829.59
9/23/2009,827.47
9/24/2009,820.72
9/25/2009,816.53
9/28/2009,828.64
9/29/2009,825.06
9/30/2009,825.93
10/1/2009,804.31
10/2/2009,799.45
10/5/2009,808.95
10/6/2009,818.53
10/7/2009,818.34
10/8/2009,820.83
10/9/2009,832.29
10/12/2009,830.49
10/13/2009,830.11
10/14/2009,841.97
10/15/2009,839.84
10/16/2009,831.85
10/19/2009,839.28
10/20/2009,831.39
10/21/2009,824.94
10/22/2009,835.09
10/23/2009,823.03
10/26/2009,816.71
10/27/2009,807.81
10/28/2009,790.22
10/29/2009,805.42
10/30/2009,785.74
11/2/2009,787.91
11/3/2009,789.93
11/4/2009,792.21
11/5/2009,810.85
11/6/2009,811.57
11/9/2009,827.9
11/10/2009,826.55
11/11/2009,832.35
11/12/2009,826.23
11/13/2009,832.88
11/16/2009,843.79
11/17/2009,844.85
11/18/2009,838.62
11/19/2009,825.36
11/20/2009,821.25
11/23/2009,834.11
11/24/2009,834.41
11/25/2009,838.26
11/27/2009,824.22
11/30/2009,823.44
12/1/2009,836.16
12/2/2009,838.57
12/3/2009,835.33
12/4/2009,844.07
12/7/2009,842.73
12/8/2009,836.9
12/9/2009,840.97
12/10/2009,843.21
12/11/2009,841.98
12/14/2009,850.71
12/15/2009,846.93
12/16/2009,851.78
12/17/2009,842.18
12/18/2009,850.72
12/21/2009,859.75
12/22/2009,865.75
12/23/2009,871.46
12/24/2009,878.22
12/28/2009,878.67
12/29/2009,877.76
12/30/2009,881.68
12/31/2009,873.43
1/4/2010,885.53
1/5/2010,884
1/6/2010,880.69
1/7/2010,879.48
1/8/2010,886.66
1/11/2010,886.73
1/12/2010,875.28
1/13/2010,885.32
1/14/2010,889.07
1/15/2010,876.53
1/19/2010,890.88
1/20/2010,880.8
1/21/2010,873.11
1/22/2010,848.22
1/25/2010,853.5
1/26/2010,853.64
1/27/2010,857.54
1/28/2010,839.7
1/29/2010,826.84
2/1/2010,839.07
2/2/2010,846.6
2/3/2010,846.4
2/4/2010,822.66
2/5/2010,827.06
2/8/2010,821.94
2/9/2010,832.22
2/10/2010,830.32
2/11/2010,840.42
2/12/2010,842.97
2/16/2010,855.31
2/17/2010,859.17
2/18/2010,865.78
2/19/2010,867.77
2/22/2010,869.38
2/23/2010,859.21
2/24/2010,869.12
2/25/2010,866.94
2/26/2010,869.77
3/1/2010,886.6
3/2/2010,888.91
3/3/2010,889.05
3/4/2010,889.42
3/5/2010,902.99
3/8/2010,903.76
3/9/2010,907.13
3/10/2010,916.32
3/11/2010,918.87
3/12/2010,918.51
3/15/2010,918.45
3/16/2010,924.03
3/17/2010,927.87
3/18/2010,928.31
3/19/2010,922.71
3/22/2010,930.94
3/23/2010,937.47
3/24/2010,928.83
3/25/2010,925.69
3/26/2010,924.92
3/29/2010,926.98
3/30/2010,929.74
3/31/2010,925.86
4/1/2010,929.17
4/5/2010,940.92
4/6/2010,940.44
4/7/2010,937.27
4/8/2010,934.31
4/9/2010,942.49
4/12/2010,944.46
4/13/2010,945.65
4/14/2010,961.2
4/15/2010,962.61
4/16/2010,953.32
4/19/2010,952.51
4/20/2010,958.94
4/21/2010,962.84
4/22/2010,967.13
4/23/2010,973.31
4/26/2010,969.73
4/27/2010,948.94
4/28/2010,950.77
4/29/2010,962.33
4/30/2010,937.81
5/3/2010,950.97
5/4/2010,926.21
5/5/2010,921.2
5/6/2010,892.83
5/7/2010,873.32
5/10/2010,912.25
5/11/2010,911.35
5/12/2010,934.33
5/13/2010,927.03
5/14/2010,909.67
5/17/2010,913.86
5/18/2010,901.67
5/19/2010,897.64
5/20/2010,866.25
5/21/2010,877.1
5/24/2010,871.67
5/25/2010,869.51
5/26/2010,864.08
5/27/2010,892.46
5/28/2010,884.21
6/1/2010,870.07
6/2/2010,891.6
6/3/2010,902.06
6/4/2010,871.46
6/7/2010,856.03
6/8/2010,855.98
6/9/2010,852.79
6/10/2010,875.27
6/11/2010,883.66
6/14/2010,883.6
6/15/2010,906.88
6/16/2010,909.49
6/17/2010,911.83
6/18/2010,913.35
6/21/2010,909.62
6/22/2010,900.53
6/23/2010,898.55
6/24/2010,883.33
6/25/2010,883.72
6/28/2010,885.98
6/29/2010,857.46
6/30/2010,846.51
7/1/2010,842.5
7/2/2010,840.49
7/6/2010,841.86
7/7/2010,870.26
7/8/2010,875.17
7/9/2010,879.46
7/12/2010,880.21
7/13/2010,897.93
7/14/2010,901.63
7/15/2010,901.85
7/16/2010,876.79
7/19/2010,884.54
7/20/2010,890.46
7/21/2010,874.48
7/22/2010,899.96
7/23/2010,908.07
7/26/2010,919.58
7/27/2010,915.85
7/28/2010,905.13
7/29/2010,901.21
7/30/2010,900.31
8/2/2010,916.67
8/3/2010,913.22
8/4/2010,921.52
8/5/2010,917.46
8/6/2010,914.85
8/9/2010,919.87
8/10/2010,910.72
8/11/2010,882
8/12/2010,871.08
8/13/2010,868.14
8/16/2010,869.19
8/17/2010,881.46
8/18/2010,886.71
8/19/2010,882.19
8/20/2010,888.07
8/23/2010,879.78
8/24/2010,865.74
8/25/2010,870.04
8/26/2010,863.85
8/27/2010,878.37
8/30/2010,867.62
8/31/2010,862.5
9/1/2010,887.93
9/2/2010,897.93
9/3/2010,910.66
9/7/2010,901.01
9/8/2010,908.32
9/9/2010,909.88
9/10/2010,911.71
9/13/2010,927.41
9/14/2010,930.25
9/15/2010,934.92
9/16/2010,937.6
9/17/2010,940.6
9/20/2010,957.83
9/21/2010,954.16
9/22/2010,944.58
9/23/2010,944.99
9/24/2010,967.17
9/27/2010,961.98
9/28/2010,969.28
9/29/2010,969.46
9/30/2010,963.68
10/1/2010,964.19
10/4/2010,956.46
10/5/2010,979.65
10/6/2010,961.87
10/7/2010,966.62
10/8/2010,970.33
10/11/2010,968.25
10/12/2010,977.72
10/13/2010,986.06
10/14/2010,983.76
10/15/2010,994.08
10/18/2010,995.34
10/19/2010,975.68
10/20/2010,985.14
10/21/2010,987.48
10/22/2010,997.99
10/25/2010,1005.59
10/26/2010,1007.16
10/27/2010,1018.24
10/28/2010,1016.33
10/29/2010,1019.24
11/1/2010,1017.43
11/2/2010,1028.15
11/3/2010,1033.81
11/4/2010,1045.71
11/5/2010,1048.11
11/8/2010,1049.23
11/9/2010,1042.5
11/10/2010,1048.79
11/11/2010,1040.13
11/12/2010,1027.79
11/15/2010,1022.9
11/16/2010,1005.61
11/17/2010,1005.04
11/18/2010,1026.41
11/19/2010,1036.53
11/22/2010,1046.82
11/23/2010,1032.96
11/24/2010,1053.68
11/26/2010,1049.24
11/29/2010,1042.99
11/30/2010,1031.16
12/1/2010,1057.06
12/2/2010,1066.76
12/3/2010,1072.28
12/6/2010,1072.32
12/7/2010,1073.18
12/8/2010,1080.64
12/9/2010,1079.86
12/10/2010,1087.43
12/13/2010,1084.18
12/14/2010,1082.69
12/15/2010,1077.11
12/16/2010,1087.78
12/17/2010,1088.86
12/20/2010,1088.62
12/21/2010,1095.53
12/22/2010,1094.32
12/23/2010,1091.91
12/27/2010,1093.09
12/28/2010,1090.14
12/29/2010,1090.77
12/30/2010,1088.67
12/31/2010,1084.81
1/3/2011,1100.08
1/4/2011,1097.86
1/5/2011,1107.21
1/6/2011,1114.07
1/7/2011,1110.62
1/10/2011,1115.23
1/11/2011,1117.46
1/12/2011,1125.55
1/13/2011,1127.76
1/14/2011,1140.06
1/18/2011,1141.91
1/19/2011,1127.85
1/20/2011,1107.14
1/21/2011,1103.91
1/24/2011,1114.26
1/25/2011,1110.31
1/26/2011,1120.9
1/27/2011,1126.97
1/28/2011,1103.09
1/31/2011,1109.09
2/1/2011,1129.38
2/2/2011,1133.44
2/3/2011,1136.21
2/4/2011,1150.87
2/7/2011,1157.64
2/8/2011,1161.66
2/9/2011,1160.98
2/10/2011,1167.78
2/11/2011,1174.1
2/14/2011,1178.82
2/15/2011,1171.48
2/16/2011,1179.2
2/17/2011,1177.82
2/18/2011,1177.86
2/22/2011,1144.33
2/23/2011,1124.84
2/24/2011,1132.34
2/25/2011,1152.04
2/28/2011,1149.57
3/1/2011,1130.5
3/2/2011,1139.45
3/3/2011,1162.23
3/4/2011,1158.77
3/7/2011,1140.8
3/8/2011,1150.38
3/9/2011,1139.99
3/10/2011,1118.1
3/11/2011,1126.04
3/14/2011,1118.67
3/15/2011,1105.63
3/16/2011,1083.99
3/17/2011,1090.28
3/18/2011,1092
3/21/2011,1111.85
3/22/2011,1106.77
3/23/2011,1112.11
3/24/2011,1133.33
3/25/2011,1136.04
3/28/2011,1130.53
3/29/2011,1140.45
3/30/2011,1152.2
3/31/2011,1152.77
4/1/2011,1151.21
4/4/2011,1148.24
4/5/2011,1150.46
4/6/2011,1154.49
4/7/2011,1153.4
4/8/2011,1148.6
4/11/2011,1146.8
4/12/2011,1137.57
4/13/2011,1147.35
4/14/2011,1147.59
4/15/2011,1152.42
4/18/2011,1138.37
4/19/2011,1142.32
4/20/2011,1174.23
4/21/2011,1185.89
4/25/2011,1187.49
4/26/2011,1192.51
4/27/2011,1200.72
4/28/2011,1198.44
4/29/2011,1196.29
5/2/2011,1190.71
5/3/2011,1182.96
5/4/2011,1175.38
